숙소 링크,평점,후기 개수,이미지 파일
https://www.airbnb.co.kr/rooms/917932730399593239?search_mode=regular_search&adults=1&check_in=2025-05-25&check_out=2025-05-30&children=0&infants=0&pets=0&source_impression_id=p3_1744546945_P38IaQgaR0zxlA5H&previous_page_section_name=1000&federated_search_id=d002ef22-9edd-4d26-a0d3-013c053e0ce4,4.95,93.0,airbnb_images\숙소_232.jpg
https://www.airbnb.co.kr/rooms/1189031431375445242?search_mode=regular_search&adults=1&check_in=2025-05-12&check_out=2025-05-17&children=0&infants=0&pets=0&source_impression_id=p3_1744546945_P3nb52VGc1bxulLj&previous_page_section_name=1000&federated_search_id=d002ef22-9edd-4d26-a0d3-013c053e0ce4,4.93,29.0,airbnb_images\숙소_233.jpg
https://www.airbnb.co.kr/rooms/1349960539734687069?search_mode=regular_search&adults=1&check_in=2025-07-15&check_out=2025-07-20&children=0&infants=0&pets=0&source_impression_id=p3_1744546945_P3MBGhi63DkOfcJ4&previous_page_section_name=1000&federated_search_id=d002ef22-9edd-4d26-a0d3-013c053e0ce4,,2.0,airbnb_images\숙소_234.jpg
https://www.airbnb.co.kr/rooms/1138135798928773138?search_mode=regular_search&adults=1&check_in=2025-05-29&check_out=2025-06-03&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3H2Zp2nGpv_DF3u&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,4.67,9.0,airbnb_images\숙소_235.jpg
https://www.airbnb.co.kr/rooms/1220053070767153437?search_mode=regular_search&adults=1&check_in=2025-05-06&check_out=2025-05-11&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3XNrExGMA2X5Agz&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,4.86,22.0,airbnb_images\숙소_236.jpg
https://www.airbnb.co.kr/rooms/34358948?search_mode=regular_search&adults=1&check_in=2025-05-30&check_out=2025-06-04&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3uECu74lA-UeiA4&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,4.79,315.0,airbnb_images\숙소_237.jpg
https://www.airbnb.co.kr/rooms/1189568108260125107?search_mode=regular_search&adults=1&check_in=2025-07-06&check_out=2025-07-11&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3lwr3uj9D7k2eGh&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,4.97,37.0,airbnb_images\숙소_238.jpg
https://www.airbnb.co.kr/rooms/976404114300939583?search_mode=regular_search&adults=1&check_in=2025-05-05&check_out=2025-05-10&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3-okJRBCXHf0aRm&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,4.64,80.0,airbnb_images\숙소_239.jpg
https://www.airbnb.co.kr/rooms/1302673163162057415?search_mode=regular_search&adults=1&check_in=2025-05-06&check_out=2025-05-11&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3kzK0-V7hSjvsml&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,4.8,5.0,airbnb_images\숙소_240.jpg
https://www.airbnb.co.kr/rooms/54346741?search_mode=regular_search&adults=1&check_in=2025-06-01&check_out=2025-06-06&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3pTsrGDpI-IgamJ&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,4.85,102.0,airbnb_images\숙소_241.jpg
https://www.airbnb.co.kr/rooms/899554462783223644?search_mode=regular_search&adults=1&check_in=2025-06-06&check_out=2025-06-11&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3nEUECmFO_LYr9U&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,4.97,95.0,airbnb_images\숙소_242.jpg
https://www.airbnb.co.kr/rooms/1006937723709107916?search_mode=regular_search&adults=1&check_in=2025-06-05&check_out=2025-06-10&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3Dd9fTlA92X6rRr&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,4.97,58.0,airbnb_images\숙소_243.jpg
https://www.airbnb.co.kr/rooms/881906023126545313?search_mode=regular_search&adults=1&check_in=2025-05-07&check_out=2025-05-12&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3Q2PUsvuxV5b6lQ&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,4.85,100.0,airbnb_images\숙소_244.jpg
https://www.airbnb.co.kr/rooms/1255630770323460184?search_mode=regular_search&adults=1&check_in=2025-05-05&check_out=2025-05-10&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3gM-HB0KnhOqqHL&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,4.88,17.0,airbnb_images\숙소_245.jpg
https://www.airbnb.co.kr/rooms/1252509131130859281?search_mode=regular_search&adults=1&check_in=2025-05-07&check_out=2025-05-12&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3XD0n8EbYPsLxr8&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,4.98,49.0,airbnb_images\숙소_246.jpg
https://www.airbnb.co.kr/rooms/1192730724924896680?search_mode=regular_search&adults=1&check_in=2025-05-23&check_out=2025-05-28&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P32FbBxrIzXV9US0&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,4.68,40.0,airbnb_images\숙소_247.jpg
https://www.airbnb.co.kr/rooms/1013596872231751779?search_mode=regular_search&adults=1&check_in=2025-06-07&check_out=2025-06-12&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3CfYfaSY6vDtEZd&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,5.0,42.0,airbnb_images\숙소_248.jpg
https://www.airbnb.co.kr/rooms/1087350846153965860?search_mode=regular_search&adults=1&check_in=2025-04-20&check_out=2025-04-25&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3a0K9FYordKpuyN&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,5.0,13.0,airbnb_images\숙소_249.jpg
https://www.airbnb.co.kr/rooms/1300428113016490650?search_mode=regular_search&adults=1&check_in=2025-05-12&check_out=2025-05-17&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3h3ea04LrzP5Sq5&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,5.0,13.0,airbnb_images\숙소_250.jpg
https://www.airbnb.co.kr/rooms/1369924836813690824?search_mode=regular_search&adults=1&check_in=2025-05-05&check_out=2025-05-10&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3jwQqKClPMmib55&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,,2.0,airbnb_images\숙소_251.jpg
https://www.airbnb.co.kr/rooms/1314283328642267388?search_mode=regular_search&adults=1&check_in=2025-07-05&check_out=2025-07-10&children=0&infants=0&pets=0&source_impression_id=p3_1744547073_P3f2ygzZoT71ST3_&previous_page_section_name=1000&federated_search_id=f49c2a9b-ccd1-41a7-bcfc-66b990ed5596,5.0,8.0,airbnb_images\숙소_252.jpg
